drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_hmp_p,epistasis_score_hmp_neglog10p,epistasis_score_max_neglog10p,max_neglog10p_pair,max_neglog10p_gene_1,max_neglog10p_alteration_type_1,max_neglog10p_gene_2,max_neglog10p_alteration_type_2,max_neglog10p_alteration_1,max_neglog10p_alteration_2,max_neglog10p_epistasis_p,max_neglog10p_epistasis_fdr,median_abs_interaction_beta,mean_delta_r2,epistasis_score_hmp_fdr,epistasis_score_hmp_qvalue,epistasis_score_hmp_neglog10q,epistasis_score_hmp_fdr_n_systems
5-FU,MDM2-p53 pathway,-0.1418984972335979,0.0002963425011668,0.2076422703644157,True,True,8,24,252,90,161,1,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.011111111111111112,0.4476050721897527,0.03406532876877981,1.4676874152735961,3.2695934127677093,CDKN1A_amp x TP53_mut,CDKN1A,amp,TP53,mut,CDKN1A_amp,TP53_mut,0.0005375348018715723,0.04837813216844151,0.015633894780998626,0.0009308371872841157,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Histone acetyltransferase complex,-0.0009302732399269,1.0,0.2238981792111812,True,True,14,42,819,165,652,2,0,0.1,3,3,0.003663003663003663,0.003663003663003663,0.01818181818181818,0.47191392745106653,0.01383734074228125,1.8589473644977896,3.8970465457521963,MYC_amp x MYCN_amp,MYC,amp,MYCN,amp,MYC_amp,MYCN_amp,0.00012675160118456302,0.0209140141954529,0.018580503704362913,0.001007139120321669,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,CDK holoenzyme complex II,-0.1080621821444504,0.04154507166234,0.1433373151995567,True,True,17,49,1129,268,854,7,0,0.1,4,4,0.00354295837023915,0.00354295837023915,0.014925373134328358,0.5468457389295134,0.02995066273660299,1.5235935632691542,3.339076078813976,CDKN2A_del x TP53_mut,CDKN2A,del,TP53,mut,CDKN2A_del,TP53_mut,0.00045806163739039866,0.07202966345079069,0.01907105112659526,0.0012339223411225735,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Apoptosis Regulation,0.0295383915603674,1.0,0.5504544526135874,True,True,13,38,666,138,523,5,0,0.1,2,2,0.003003003003003003,0.003003003003003003,0.014492753623188406,0.599559903812137,0.01867385720961896,1.728765966366245,3.523343942821127,PTPN13_del x TP53_mut,PTPN13,del,TP53,mut,PTPN13_del,TP53_mut,0.00029967882496832255,0.026032773767666002,0.02125898193501706,0.0013587793588871952,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,CDK holoenzyme complex I,-0.0465397149951459,1.0,0.0621128841439947,True,True,15,44,903,233,663,7,0,0.1,2,2,0.0022148394241417496,0.0022148394241417496,0.008583690987124463,0.5066123393425594,0.0338692413905169,1.4701945306539246,3.339076078813976,CDKN2A_del x TP53_mut,CDKN2A,del,TP53,mut,CDKN2A_del,TP53_mut,0.00045806163739039866,0.06262280441803818,0.016242684635576925,0.0011205650711897624,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Positive regulators of transcription,0.1889589655030908,3.967890149780828e-08,0.4040194593168256,True,True,15,45,945,268,672,5,0,0.1,2,2,0.0021164021164021165,0.0021164021164021165,0.007462686567164179,0.4983616349148942,0.012022398767460812,1.9200088711406809,4.243799102801049,KAT6A_amp x TBL1XR1_amp,KAT6A,amp,TBL1XR1,amp,KAT6A_amp,TBL1XR1_amp,5.7042808153286594e-05,0.015287472585080807,0.019827296935344754,0.0010553665850323065,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Regulation of E2F transcription via DREAM complex,-0.0170946554247414,1.0,0.2598932981619615,True,True,11,33,495,145,347,3,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.006896551724137931,0.45161582383386345,0.030549338398464087,1.5149981907571903,3.571410541603517,RBL2_mut x TP53_del,RBL2,mut,TP53,del,RBL2_mut,TP53_del,0.0002682807170261236,0.03890070396878793,0.016240429392068996,0.0009425124074544563,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,RNA metabolism,0.1113576269319017,0.0270181885379512,0.0070181807520399,True,True,22,66,2079,455,1616,8,0,0.1,4,4,0.001924001924001924,0.001924001924001924,0.008791208791208791,0.4764946010064359,0.01830082591011793,1.7375293102634009,4.2012168789005715,BRD4_amp x UPF1_amp,BRD4,amp,UPF1,amp,BRD4_amp,UPF1_amp,6.291918972037335e-05,0.028628231322769874,0.01956299811772322,0.001010099834330096,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,TNFR/Traf signaling,-0.1260718160382492,0.0034803920565174,0.4105202351845146,True,True,12,36,594,115,476,3,0,0.1,1,1,0.0016835016835016834,0.0016835016835016834,0.008695652173913044,0.5502624931396339,0.03798753976945234,1.4203588322454745,3.1299279996168785,TP53_mut x TRAF3_del,TP53,mut,TRAF3,del,TP53_mut,TRAF3_del,0.0007414331510966066,0.08526481237610976,0.022801928288810468,0.001212270216918482,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Extracellular matrix organization,0.0007726116978234,1.0,0.4179639351006795,True,True,13,39,702,136,566,0,0,0.1,1,1,0.0014245014245014246,0.0014245014245014246,0.007352941176470588,0.4394233200770067,0.05536106737903795,1.2567955451344364,3.2042510293555724,INHBA_amp x PDGFRB_mut,INHBA,amp,PDGFRB,mut,INHBA_amp,PDGFRB_mut,0.0006248114370898155,0.0849743554442149,0.01666681238085649,0.0009156507772617924,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,RNA processing 2,-0.0919169647800429,0.2872072646197554,0.0589891642555653,True,True,15,45,945,166,775,4,0,0.1,1,1,0.0010582010582010583,0.0010582010582010583,0.006024096385542169,0.43555376136705376,0.0481367501026097,1.3175232339643381,3.4018680388636686,TNF_amp x UPF1_amp,TNF,amp,UPF1,amp,TNF_amp,UPF1_amp,0.00039639846232301316,0.06580214474562018,0.01923850563726577,0.0008974032425082659,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,NeST:16,-0.0102854881998798,1.0,0.5752170125297349,True,True,22,64,1954,413,1539,2,0,0.1,1,1,0.0005117707267144319,0.0005117707267144319,0.002421307506053269,0.4538788393234383,0.00681863265368631,2.1663027060613547,4.754098225553821,FCGR2A_amp x SOX17_amp,FCGR2A,amp,SOX17,amp,FCGR2A_amp,SOX17_amp,1.7615775806017054e-05,0.0072753154078850435,0.018918340749881017,0.0009277978282104579,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Regulation of immune responses,-0.0660695414977026,1.0,0.9117647058823538,True,True,57,169,14029,2157,11710,162,0,0.1,6,6,0.0004276855085893506,0.0004276855085893506,0.0027816411682892906,0.4910647145921706,0.021329109985654834,1.6710272662750567,4.441458638719129,HLA-E_amp x JAK3_amp,HLA-E,amp,JAK3,amp,HLA-E_amp,JAK3_amp,3.618606519286767e-05,0.05204788583876513,0.019537207681592093,0.0010647760576619853,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Lymphocyte activation,-0.0324050319901505,1.0,0.7462647155994996,True,True,39,115,6442,932,5398,112,0,0.1,2,2,0.0003104625892579944,0.0003104625892579944,0.002145922746781116,0.5339523464108503,0.0055419806232769285,2.2563349969981426,4.921222965646278,FCGR3A_amp x LYN_amp,FCGR3A,amp,LYN,amp,FCGR3A_amp,LYN_amp,1.1988836414108665e-05,0.006258288256194708,0.0216490112276616,0.0011704157825469508,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Immune system,0.0987086098398072,0.1313785792579294,0.9117647058823538,True,True,99,290,41620,6844,34557,219,0,0.1,8,8,0.00019221528111484863,0.00019221528111484863,0.0011689070718877848,0.49620655809222947,0.018263109726626776,1.738425271592122,4.921222965646278,FCGR3A_amp x LYN_amp,FCGR3A,amp,LYN,amp,FCGR3A_amp,LYN_amp,1.1988836414108665e-05,0.04595678629334397,0.019401616914957266,0.0010707011415679829,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Cell motility,0.1287436143035454,0.0023340325314356,0.5449580119289595,True,True,80,237,27732,5601,22110,21,0,0.1,1,1,3.6059425933939135e-05,3.6059425933939135e-05,0.00017853954650955185,0.46175224902297096,0.041635801166254836,1.3805330741247912,4.754098225553821,FCGR2A_amp x SOX17_amp,FCGR2A,amp,SOX17,amp,FCGR2A_amp,SOX17_amp,1.7615775806017054e-05,0.09866596028950152,0.018301086328661415,0.0009650047558459085,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Ubiquitin/Proteasome System,0.0469220089201158,1.0,0.0495412667941284,True,True,21,60,1712,303,1405,4,0,0.1,0,0,0.0,0.0,0.0,0.5650128001538193,0.042736419334167004,1.3692018679594176,3.404152081188822,ELOC_amp x RIT1_amp,ELOC,amp,RIT1,amp,ELOC_amp,RIT1_amp,0.00039431919524776795,0.11947871616007369,0.022063627826586153,0.0012533006301280623,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Protein Transport,0.0272192890043886,1.0,0.167871834573049,True,True,15,45,945,289,656,0,0,0.1,0,0,0.0,0.0,0.0,0.5241947434110276,0.05923605509076937,1.227413871645722,2.818446685168234,CALR_amp x TNF_amp,CALR,amp,TNF,amp,CALR_amp,TNF_amp,0.0015189844040538606,0.14316645749404464,0.017927936362887264,0.0011611948914081384,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Mitosis,0.0016551798854913,1.0,0.1087676783064446,True,True,29,87,3654,979,2669,6,0,0.1,0,0,0.0,0.0,0.0,0.49819162592372584,0.04623129666803064,1.3350639255566565,3.571410541603517,RBL2_mut x TP53_del,RBL2,mut,TP53,del,RBL2_mut,TP53_del,0.0002682807170261236,0.16281292420448162,0.017601289264353743,0.0010773503215094691,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Cyclin D associated events in G1,-0.0443173680602075,1.0,0.1231258710826568,True,True,27,79,3004,716,2278,10,0,0.1,0,0,0.0,0.0,0.0,0.4937169606985334,0.04119184518285354,1.3851887534482223,3.571410541603517,RBL2_mut x TP53_del,RBL2,mut,TP53,del,RBL2_mut,TP53_del,0.0002682807170261236,0.12829163938001525,0.01703385051137686,0.0010702394439221232,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Checkpoint-regulated DNA repair,-0.0429327606159271,1.0,0.0339955220918702,True,True,41,121,7141,1775,5350,16,0,0.1,0,0,0.0,0.0,0.0,0.4925036601920759,0.05325529353150754,1.2736372172364023,3.753939274646608,MYC_amp x RAD51C_amp,MYC,amp,RAD51C,amp,MYC_amp,RAD51C_amp,0.00017622224324545348,0.23809913636068472,0.01912859433950841,0.0010522013192504225,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,G1/S phase,0.1547470508241422,3.2840342278905865e-05,0.0457908922831609,True,True,19,57,1539,437,1099,3,0,0.1,0,0,0.0,0.0,0.0,0.4872765727507157,0.05590363069051565,1.2525599857154972,3.339076078813976,CDKN2A_del x TP53_mut,CDKN2A,del,TP53,mut,CDKN2A_del,TP53_mut,0.00045806163739039866,0.11745135420893854,0.01912859433950841,0.001035486805579214,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Locomotion,0.0774340117320106,1.0,0.3968348686560592,True,True,33,99,4752,1030,3722,0,0,0.1,0,0,0.0,0.0,0.0,0.46186351680170745,0.05676984624328931,1.2458822820258015,3.710110926947311,GNA13_amp x MAPK1_del,GNA13,amp,MAPK1,del,GNA13_amp,MAPK1_del,0.0001949346636513641,0.20078270356090502,0.017760066838005052,0.0009756571259359555,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Nucleolus,-0.0209569443831789,1.0,0.0104866919927151,True,True,34,101,4950,933,4009,8,0,0.1,0,0,0.0,0.0,0.0,0.4493224258913729,0.05854582199026214,1.2325040920743955,3.4018680388636686,TNF_amp x UPF1_amp,TNF,amp,UPF1,amp,TNF_amp,UPF1_amp,0.00039639846232301316,0.20283354710564816,0.016620030847191096,0.0009565254932713984,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,RNA processing 1,0.0450816885603446,1.0,0.0589891642555653,True,True,30,90,3915,787,3093,35,0,0.1,0,0,0.0,0.0,0.0,0.44582841209900065,0.05783827918875736,1.2377846367014997,3.6338830551062395,TP53_mut x UPF1_amp,TP53,mut,UPF1,amp,TP53_mut,UPF1_amp,0.00023233623368473617,0.1559827949241057,0.0188164591650492,0.0009168019254358323,0.20986488089301147,0.20986488089301147,0.6780602308337624,124
5-FU,Resolution of D-loop structures,0.0609878936643219,1.0,3.777861667371538e-05,True,True,9,27,324,83,238,3,0,0.1,0,0,0.0,0.0,0.0,0.48104590113621915,0.061207402908568055,1.2131960476598809,2.8946900917030858,RAD51C_amp x TP53_del,RAD51C,amp,TP53,del,RAD51C_amp,TP53_del,0.001274412164684395,0.10577620966880479,0.019617740234192476,0.0010544098030285671,0.21082549890728997,0.21082549890728997,0.6760768632649331,124
5-FU,Histone deacetylase binding,-0.2756417096874548,0.0,0.0907267725323704,True,True,16,48,1080,280,799,1,0,0.1,0,0,0.0,0.0,0.0,0.4944359204808856,0.06699854068151491,1.1739346567151077,3.069860013410641,IRF2_amp x TP53_mut,IRF2,amp,TP53,mut,IRF2_amp,TP53_mut,0.0008514124306264242,0.18410302804924242,0.019439172738000124,0.0010684760857834477,0.21706708935256444,0.21706708935256444,0.6634060171537468,124
5-FU,Chromatin binding,0.2179780881028213,4.9100279397862317e-11,0.0026913874498914,True,True,91,268,35513,9575,25821,117,0,0.1,0,0,0.0,0.0,0.0,0.44759342738763025,0.06827110068346785,1.1657630952894826,4.2311736256988475,PRCC_amp x RAD21_amp,PRCC,amp,RAD21,amp,PRCC_amp,RAD21_amp,5.872545283113484e-05,0.3012256207862874,0.01788672172319464,0.0009220578447198721,0.21706708935256444,0.21706708935256444,0.6634060171537468,124
5-FU,EGFR-MAPK signaling,-0.0007855824339024,1.0,0.343744804344212,True,True,23,69,2277,496,1779,2,0,0.1,0,0,0.0,0.0,0.0,0.419793111200253,0.0657712172654814,1.1819641203303513,3.5878204023952565,MAP2K2_amp x MDM4_amp,MAP2K2,amp,MDM4,amp,MAP2K2_amp,MDM4_amp,0.00025833282761631533,0.1281330824976924,0.01742978251797867,0.0008468304938112247,0.21706708935256444,0.21706708935256444,0.6634060171537468,124
5-FU,p53 regulation,-0.0485329381751345,1.0,0.1659952132594053,True,True,11,29,379,111,265,3,0,0.1,2,2,0.005277044854881266,0.005277044854881266,0.018018018018018018,0.4043735349715778,0.0718225463550719,1.1437392017112955,2.749719224868211,BRCA1_amp x TAF1_del,BRCA1,amp,TAF1,del,BRCA1_amp,TAF1_del,0.0017794294547461534,0.09954618726326633,0.0154796394551659,0.0008281449229831255,0.2226498937007229,0.2226498937007229,0.6523775078770228,124
5-FU,Foxo signaling,0.0029294475874358,1.0,0.0050736937899089,True,True,10,30,405,106,299,0,0,0.1,0,0,0.0,0.0,0.0,0.48760881596716205,0.07659869511897237,1.115778628637067,2.812866665065364,CREBBP_mut x SMARCB1_amp,CREBBP,mut,SMARCB1,amp,CREBBP_mut,SMARCB1_amp,0.0015386269493997695,0.16309445663637556,0.01952669854292044,0.0010290518376850795,0.23166434621347742,0.23166434621347742,0.6351408001945673,124
5-FU,Beta-catenin,-0.0228248816464758,1.0,0.0983633828620763,True,True,5,15,90,25,65,0,0,0.1,0,0,0.0,0.0,0.0,0.47746731577011586,0.08061446915031314,1.0935870015178342,2.3282092153533855,AMER1_del x MYC_mut,AMER1,del,MYC,mut,AMER1_del,MYC_mut,0.0046966779813992455,0.11741694953498114,0.021859455870830474,0.0010341464039873172,0.2324696319683449,0.2324696319683449,0.6336337719351857,124
5-FU,Mismatch and excision repair,-0.0111659986474981,1.0,0.0001072925416096,True,True,32,96,4464,1119,3333,12,0,0.1,0,0,0.0,0.0,0.0,0.4720889551838649,0.08029341462067707,1.0953200725442485,3.2847496966061818,CDKN1A_amp x POLD1_amp,CDKN1A,amp,POLD1,amp,CDKN1A_amp,POLD1_amp,0.0005190991328488373,0.30075072164714467,0.01844322634349432,0.0010022322600878855,0.2324696319683449,0.2324696319683449,0.6336337719351857,124
5-FU,Homologous recombination,-0.0109584134126432,1.0,0.0002506369315357,True,True,12,36,594,159,432,3,0,0.1,0,0,0.0,0.0,0.0,0.47954801035063205,0.08264183733511894,1.0828000359265608,2.8946900917030858,RAD51C_amp x TP53_del,RAD51C,amp,TP53,del,RAD51C_amp,TP53_del,0.001274412164684395,0.2026315341848188,0.019743973362140278,0.0010301055920026914,0.23289972339897158,0.23289972339897158,0.6328310272505132,124
5-FU,PI3-K/Akt,-0.074850484620375,1.0,0.3299863839095544,True,True,6,18,135,26,109,0,0,0.1,0,0,0.0,0.0,0.0,0.6068530223984656,0.1097182883658533,0.9597209761227686,1.7380272296570818,EGFR_amp x INSR_amp,EGFR,amp,INSR,amp,EGFR_amp,INSR_amp,0.01827985600407151,0.2285341286991239,0.022970482326042145,0.0013845516799706127,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Fas,-0.0546500449192347,1.0,0.0239924266360653,True,True,7,21,189,43,145,1,0,0.1,0,0,0.0,0.0,0.0,0.5899882692771943,0.09579739418008962,1.0186463041636222,2.1062271919755635,DAXX_amp x TP53_mut,DAXX,amp,TP53,mut,DAXX_amp,TP53_mut,0.007830199152927701,0.2519222921043894,0.025121075837005243,0.0013168318338846851,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,H3 acetylation and H3K4 methylation crosstalk,0.0428559518322497,1.0,0.0890367053970998,True,True,5,13,66,27,38,1,0,0.1,0,0,0.0,0.0,0.0,0.5666385343638277,0.10939247247759785,0.9610125616764268,1.7820657418095442,CTNNB1_del x TP53_mut,CTNNB1,del,TP53,mut,CTNNB1_del,TP53_mut,0.016517117496032404,0.20180702463059014,0.02507361912733007,0.0012688872971069218,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Homologous recombination (HR) and Fanconi Anemia repair,-0.0058282890590003,1.0,1.1404670420862746e-12,True,True,29,86,3570,909,2653,8,0,0.1,0,0,0.0,0.0,0.0,0.47932063419365845,0.09046115563064158,1.0435378684936487,3.279343190635863,POLH_amp x TP53_mut,POLH,amp,TP53,mut,POLH_amp,TP53_mut,0.0005256017582527826,0.4777719982517794,0.019617740234192476,0.0010077136504116479,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Oncogene induced senescence,0.0370854379143606,1.0,0.2598932981619615,True,True,7,21,189,58,129,2,0,0.1,0,0,0.0,0.0,0.0,0.46300634594206624,0.09130060176651644,1.0395263600011204,2.5908818812342664,E2F4_del x TP53_mut,E2F4,del,TP53,mut,E2F4_del,TP53_mut,0.0025651816159217903,0.14878053372346384,0.017012552950161235,0.0009594627053872017,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,EGFR/PI3K signaling,-0.0693242986195775,1.0,0.6280560023218462,True,True,11,33,495,103,392,0,0,0.1,0,0,0.0,0.0,0.0,0.4543097926126614,0.10690253834683174,0.9710119825654575,2.652825258758352,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.002224204634002037,0.22909307730220982,0.018295852126450105,0.0009523971854917736,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Cell Proliferation,-0.0702489325386956,1.0,0.3303462570342721,True,True,14,42,819,151,657,11,0,0.1,0,0,0.0,0.0,0.0,0.45114422739575083,0.10378918788561743,0.9838478862388806,2.46276588263111,EGF_del x FGF2_del,EGF,del,FGF2,del,EGF_del,FGF2_del,0.003445356113019929,0.27716247296748614,0.01629033578173357,0.0009480836222970621,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Transmembrane tyrosine kinase signaling,0.0490747114670871,1.0,0.4469172987608541,True,True,53,159,12402,2534,9842,26,0,0.1,0,0,0.0,0.0,0.0,0.4332760023862244,0.09973135670323797,1.0011682729608957,3.249097492504247,MAP2K2_amp x TP53_mut,MAP2K2,amp,TP53,mut,MAP2K2_amp,TP53_mut,0.0005635111419476168,0.4775138606698843,0.017885615330701744,0.0008915779081270071,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,mTOR regulation of mRNA translation,-0.129608584258922,0.0020540735440355,0.5170690929667775,True,True,5,15,90,28,62,0,0,0.1,0,0,0.0,0.0,0.0,0.4319708406618394,0.10415973356301376,0.982300139684686,2.196777818832138,AKT1_amp x RPTOR_amp,AKT1,amp,RPTOR,amp,AKT1_amp,RPTOR_amp,0.0063565604462243065,0.1779836924942806,0.014201123204553866,0.0009084650611875403,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Regulation of adherens junction stability,-0.0429960069045788,1.0,0.2665483130289413,True,True,10,30,405,125,278,2,0,0.1,0,0,0.0,0.0,0.0,0.42973015879927073,0.09639528623310363,1.0159442027465966,2.652825258758352,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.002224204634002037,0.2780255792502546,0.016170756979053343,0.0009016341888752937,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Regulation of beta catenin transcription,0.0001117036314051,1.0,0.2823705488824322,True,True,7,21,189,53,136,0,0,0.1,0,0,0.0,0.0,0.0,0.4260420385736762,0.10779098167677564,0.9674175728399028,2.333122622590409,APC_mut x CTNNB1_amp,APC,mut,CTNNB1,amp,APC_mut,CTNNB1_amp,0.004643841383371688,0.24612359331869946,0.012704347461575184,0.00092004666922158,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,MAPK and MAP2K activation,0.1126615291357169,0.0227355661033585,0.4532661611824812,True,True,14,42,819,184,633,2,0,0.1,0,0,0.0,0.0,0.0,0.42312318249816117,0.10139997877015419,0.9939621359297622,2.783644915834342,BRAF_amp x KRAS_del,BRAF,amp,KRAS,del,BRAF_amp,KRAS_del,0.0016457167302286423,0.3028118783620702,0.016172404339669863,0.000874371336908112,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,Nuclear receptor signaling,-0.0144506129648658,1.0,0.6382179752759384,True,True,17,51,1224,311,912,1,0,0.1,0,0,0.0,0.0,0.0,0.41114041087471564,0.09851810450456053,1.0064839526097211,2.7888572967208805,HDAC5_amp x TBL1XR1_amp,HDAC5,amp,TBL1XR1,amp,HDAC5_amp,TBL1XR1_amp,0.0016260829767985104,0.2962204276389511,0.014596942436081986,0.0008495988807304314,0.23868539925203175,0.23868539925203175,0.622174146633025,124
5-FU,MutL alpha/beta complex,0.0285138011908754,1.0,0.0070251898825775,True,True,5,15,90,21,69,0,0,0.1,0,0,0.0,0.0,0.0,0.5337048279265691,0.11432078263367158,0.9418748110512231,1.887422792118834,BRIP1_amp x PMS1_amp,BRIP1,amp,PMS1,amp,BRIP1_amp,PMS1_amp,0.012959170622153075,0.27214258306521455,0.01971505655237534,0.0011672867222290466,0.2402674075690725,0.2402674075690725,0.6193051375311321,124
5-FU,INSR-FOXO,-0.0317131140022677,1.0,0.2063319675739919,True,True,25,75,2700,540,2158,2,0,0.1,0,0,0.0,0.0,0.0,0.46836779636013587,0.1124240837115909,0.9491406433697297,2.6233581627250637,CCND1_amp x TGFBR2_del,CCND1,amp,TGFBR2,del,CCND1_amp,TGFBR2_del,0.002380355580052369,0.46723249475560236,0.018646889956019347,0.0009831330758071173,0.2402674075690725,0.2402674075690725,0.6193051375311321,124
5-FU,Type I interferon signaling pathway,0.0122974504566953,1.0,0.4040194593168256,True,True,7,21,189,17,162,10,0,0.1,0,0,0.0,0.0,0.0,0.7202559597678266,0.1412197537233968,0.8501045502174118,1.3938383974870765,TAP1_amp x TNF_amp,TAP1,amp,TNF,amp,TAP1_amp,TNF_amp,0.04037956187941694,0.3163464972590503,0.03944484375587943,0.001561321010244486,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Endoplasmic Reticulum protein processing,0.0113422828762087,1.0,0.4509829392592724,True,True,6,18,135,41,94,0,0,0.1,0,0,0.0,0.0,0.0,0.5343581252905784,0.1591998122327762,0.7980574488239607,1.606477688531638,CALR_del x SEC23B_amp,CALR,del,SEC23B,amp,CALR_del,SEC23B_amp,0.024746985933684258,0.4830382319382447,0.02267932127012621,0.0011265908193496103,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,SMAD-TGFbeta signaling,-0.0538881379233619,1.0,0.1243792246696636,True,True,6,18,135,23,110,2,0,0.1,0,0,0.0,0.0,0.0,0.5147761300459076,0.15050602678903138,0.8224461090481161,1.5763593886285403,SMAD2_del x SMAD3_amp,SMAD2,del,SMAD3,amp,SMAD2_del,SMAD3_amp,0.026524097237645806,0.3323785408797411,0.021417137616954338,0.001150367718617675,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Histone modifications in DNA damage response,-0.0619918778610195,1.0,0.4939878301679619,True,True,6,14,79,10,69,0,0,0.1,0,0,0.0,0.0,0.0,0.5130182942263799,0.14472680692488987,0.8394510195285791,1.6199111882505117,PARP1_amp x XPC_del,PARP1,amp,XPC,del,PARP1_amp,XPC_del,0.02399323522382129,0.2399323522382129,0.02634746659942694,0.00108526899858854,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Phosphatase 2A catalytic subunit,0.0232136808244392,1.0,0.1419081585656429,True,True,5,15,90,17,72,1,0,0.1,0,0,0.0,0.0,0.0,0.4940814268853751,0.13503430950156048,0.8695558719931804,1.7474379761573922,PPP2R1A_amp x PPP2R2A_amp,PPP2R1A,amp,PPP2R2A,amp,PPP2R1A_amp,PPP2R2A_amp,0.017888009787918314,0.30409616639461134,0.0148102097944769,0.001077065141330318,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Regulation of beta catenin transcriptional activity,-0.1137637246432567,0.0196645124466687,0.1697141820689771,True,True,10,30,405,136,268,1,0,0.1,0,0,0.0,0.0,0.0,0.48422811509440017,0.136124310416047,0.8660643072968788,2.0659288405874325,TCF3_amp x TP53_mut,TCF3,amp,TP53,mut,TCF3_amp,TP53_mut,0.008591542829201456,0.48373403184263886,0.018187498425438202,0.0010250436568714919,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Regulation of TP53 Activity,-0.0778254085151513,1.0,0.0276113858999552,True,True,11,33,495,130,363,2,0,0.1,0,0,0.0,0.0,0.0,0.47328208213444234,0.1513934708423604,0.8198928542829642,1.9557277748629993,MDM2_amp x PML_amp,MDM2,amp,PML,amp,MDM2_amp,PML_amp,0.01107317657049367,0.49490123434649,0.017179884257014458,0.0009943595428358277,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
5-FU,Ribosome abundance control,0.0408055644919496,1.0,0.3905142171265057,True,True,12,36,594,107,487,0,0,0.1,0,0,0.0,0.0,0.0,0.4725431444139756,0.13900131399406623,0.856981094295006,2.1876266482810944,RPL5_del x XPC_del,RPL5,del,XPC,del,RPL5_del,XPC_del,0.00649192287524634,0.5330157147391877,0.020415925049108163,0.000985386988072831,0.24292203840712814,0.24292203840712814,0.6145330832828293,124
