drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_max_neglog10p,median_abs_interaction_beta,mean_delta_r2
MK-1775,PcG protein complex,0.0079203041560218,1.0,0.2259934861676522,True,True,9,27,324,220,104,0,0,0.1,0,0,0.0,0.0,0.0,0.4087937534394515,2.206340852947342,0.02912521346293386,0.0008654728660546552
MK-1775,Wnt/beta-catenin,-0.0339896808125,1.0,0.320352496750682,True,True,8,24,252,128,124,0,0,0.1,0,0,0.0,0.0,0.0,0.40838379731055496,2.1749332071002145,0.03413096217969604,0.0008402332048199979
MK-1775,Metabolism,0.0711148912844804,1.0,0.5979286031115645,True,True,18,54,1377,739,637,1,0,0.1,0,0,0.0,0.0,0.0,0.40817012164573263,3.72912611074962,0.031079891388245035,0.0008489012383489392
MK-1775,Cohesin,0.0711529218232687,1.0,0.0386132213618355,True,True,5,15,90,54,36,0,0,0.1,0,0,0.0,0.0,0.0,0.40789644753127946,1.441180942545936,0.020344191395326172,0.0008699424530216471
MK-1775,Histone methyltransferase subcomplex,0.1054826074123985,0.0782854681609035,0.1140482584404568,True,True,6,18,135,92,43,0,0,0.1,0,0,0.0,0.0,0.0,0.4078592908665354,2.307439450964229,0.028187448701878046,0.0008596084221506063
MK-1775,MAPK and MAP2K activation,-0.0986234491157961,0.1732208274383166,0.4532661611824812,True,True,14,41,780,438,340,2,0,0.1,0,0,0.0,0.0,0.0,0.4061301532170847,3.169377160343619,0.03035850116859643,0.0008397335347212154
MK-1775,Regulation of mRNA processing,0.061997662012108,1.0,0.5086659259970318,True,True,7,21,189,97,91,1,0,0.1,0,0,0.0,0.0,0.0,0.40127348359791615,2.3952157861055774,0.029042746383097885,0.0008267852280757587
MK-1775,Transcription factor (TF) binding,-0.1322092536288014,0.0021940620163964,0.4440716629355108,True,True,14,42,819,526,293,0,0,0.1,0,0,0.0,0.0,0.0,0.4011115620095238,2.647002699907295,0.032710808127051585,0.0008240051151045223
MK-1775,MutS homologs,0.1555796326438456,5.395282085851605e-05,0.0009215849600614,True,True,5,15,90,60,28,2,0,0.1,0,0,0.0,0.0,0.0,0.40012498074149777,1.3937094562884782,0.03626004554230205,0.0008024316943043471
MK-1775,Protein nuclear transport,0.1618846643309736,1.8005477154359184e-05,0.5511410188764981,True,True,6,18,135,77,58,0,0,0.1,0,0,0.0,0.0,0.0,0.39935834898879424,1.5034006486451763,0.03361904802718368,0.0008004600037252351
MK-1775,Cell projection morphogenesis,0.0839530866561914,0.8249090277639615,0.631356910361499,True,True,8,24,252,194,58,0,0,0.1,0,0,0.0,0.0,0.0,0.3990739284398147,2.3630796657859676,0.032731427939737295,0.0008199760265466985
MK-1775,Type I interferon signaling pathway,0.1071104055533471,0.0643044360128939,0.4040194593168256,True,True,7,21,189,62,119,8,0,0.1,0,0,0.0,0.0,0.0,0.3951325676700898,1.0317814368612708,0.04164320846211625,0.0007510027801508389
MK-1775,Nuclear pore,0.1046088193201806,0.086910281604853,0.4252962504076479,True,True,5,15,90,52,38,0,0,0.1,0,0,0.0,0.0,0.0,0.3944037857181923,1.5034006486451763,0.030660594126211412,0.0008031897628362334
MK-1775,Metabolic pathways,0.0374707112036566,1.0,0.5352050982347,True,True,12,36,594,303,291,0,0,0.1,0,0,0.0,0.0,0.0,0.39400358056310425,2.365467607645084,0.03250780370472551,0.0007981500395839957
MK-1775,Nucleolus,-0.0548548742736034,1.0,0.0104866919927151,True,True,34,101,4950,2339,2607,4,0,0.1,0,0,0.0,0.0,0.0,0.3937625894188563,3.5317356563455187,0.031966515373884896,0.0007966997469737466
MK-1775,Ribosome biogenesis,0.0925638943170534,0.3397767026065594,0.0013048433027423,True,True,18,53,1326,695,629,2,0,0.1,0,0,0.0,0.0,0.0,0.3937423946398801,2.2228287389836225,0.033411304454153704,0.0007878169302001049
MK-1775,Histone acetyltransferase complex,-0.1254839043479392,0.0057635466531846,0.2238981792111812,True,True,14,41,780,400,378,2,0,0.1,0,0,0.0,0.0,0.0,0.3934811679641311,2.981849532290414,0.031141998999948847,0.0007944559562476055
MK-1775,Extended cohesin complex,0.1522237612413676,9.5162991332165e-05,0.0127014052567722,True,True,6,18,135,90,45,0,0,0.1,0,0,0.0,0.0,0.0,0.3913501206862956,1.534247541901813,0.025077273822910594,0.0008060044971137498
MK-1775,Nuclear transport,-0.0341385051222995,1.0,0.4252962504076479,True,True,7,21,189,113,76,0,0,0.1,0,0,0.0,0.0,0.0,0.3891527721508643,1.7765447576272697,0.03197681851728998,0.0007722899318209623
MK-1775,Histone methyltransferase complex,-0.022386938122403,1.0,0.1419081585656429,True,True,11,31,435,301,134,0,0,0.1,0,0,0.0,0.0,0.0,0.38444518372064546,2.307439450964229,0.02971953866912236,0.000765829940223579
MK-1775,RBL-TP53 complex,0.1027073483261079,0.1088187052711726,0.3162575580477773,True,True,5,15,90,57,33,0,0,0.1,0,0,0.0,0.0,0.0,0.38368083815276827,2.1230924433355183,0.026584142505402322,0.0007934715310782406
MK-1775,Extended mismatch repair complex,-0.1129436691923622,0.0308872792242351,3.910409287382977e-06,True,True,10,30,405,223,180,2,0,0.1,0,0,0.0,0.0,0.0,0.38013746046540914,2.3355566941499495,0.03254944320589498,0.0007565308111042414
MK-1775,Cell-extracellular matrix interactions,-0.0390210165615192,1.0,0.7646694293837846,True,True,5,15,90,38,52,0,0,0.1,0,0,0.0,0.0,0.0,0.3801297096332509,1.1312391405743587,0.036121114200966226,0.0007238070907187457
MK-1775,Histone modifications in DNA damage response,-0.0178655318409516,1.0,0.4939878301679619,True,True,6,14,79,35,44,0,0,0.1,0,0,0.0,0.0,0.0,0.37788615846026535,1.3867772390451507,0.03997635569772839,0.0007476600279076959
MK-1775,Nuclear receptor signaling,-0.1262451368391564,0.0051786038687156,0.6382179752759384,True,True,17,51,1224,748,476,0,0,0.1,0,0,0.0,0.0,0.0,0.3771056135591313,2.576328003275223,0.028229050396557234,0.0007567770713428129
MK-1775,NeST:163,-0.0546106204168729,1.0,0.5106156259287853,True,True,7,21,189,113,76,0,0,0.1,0,0,0.0,0.0,0.0,0.3760420993233022,2.319291963652059,0.027221946828646388,0.000756751562950714
MK-1775,Oncogene induced senescence,0.1425204299499509,0.0004601645950601,0.2598932981619615,True,True,7,21,189,117,71,1,0,0.1,0,0,0.0,0.0,0.0,0.37224882308809903,2.0278472702833827,0.02917103741913575,0.0007381323033461744
MK-1775,Ubiquitin regulation of p53 activity,-0.0907675450708562,0.4090909749817308,0.0128435787847395,True,True,9,26,300,158,142,0,0,0.1,0,0,0.0,0.0,0.0,0.3704508639331763,1.7031834957706136,0.03458412232374322,0.0007210126850354565
MK-1775,Ribosome abundance control,0.0259254866316244,1.0,0.3905142171265057,True,True,12,36,594,263,331,0,0,0.1,0,0,0.0,0.0,0.0,0.36877345223708297,1.870563343452465,0.03011786393350343,0.0007155623345960412
MK-1775,Extended PRC1 complex,0.1685301962476779,5.4181080029191975e-06,0.2076422703644157,True,True,8,24,252,170,82,0,0,0.1,0,0,0.0,0.0,0.0,0.3677395819689213,2.206340852947342,0.02830092324215618,0.0007416035227241494
MK-1775,Regulation of E2F transcription via DREAM complex,0.067544469841505,1.0,0.2598932981619615,True,True,11,33,495,312,182,1,0,0.1,0,0,0.0,0.0,0.0,0.3651287102298244,2.174211042284425,0.026324624001381004,0.0007362583503238102
MK-1775,Beta-catenin destruction complex,0.0721362471760405,1.0,0.1923455258100152,True,True,5,15,90,53,37,0,0,0.1,0,0,0.0,0.0,0.0,0.3589756608961644,1.530705286083972,0.03360687836216148,0.0006878736051417881
MK-1775,PML body,-0.054533497569826,1.0,0.1905978270398473,True,True,9,27,324,187,137,0,0,0.1,0,0,0.0,0.0,0.0,0.3531536403409455,1.9134479333220118,0.031146045878142084,0.0006736075798829883
MK-1775,Ubiquitin regulation of mitophagy,-0.0874035388270954,0.5801840776416702,0.00130131094644,True,True,8,21,191,117,74,0,0,0.1,0,0,0.0,0.0,0.0,0.348624975790067,1.6754410473027155,0.03569204351334631,0.0006610275424245423
MK-1775,HDACs deacetylate histones,-0.0711580095972365,1.0,0.4798507484011406,True,True,16,48,1080,653,427,0,0,0.1,0,0,0.0,0.0,0.0,0.34819715363558623,2.319291963652059,0.02780212684468121,0.0006760825657769426
MK-1775,Regulation of androgen receptor signaling pathway,-0.088887891979281,0.4979699137195075,0.3192861186129078,True,True,5,15,90,65,25,0,0,0.1,0,0,0.0,0.0,0.0,0.34460652651463863,1.413695379572709,0.023510205499662006,0.0006594310332737376
MK-1775,Phosphatase 2A catalytic subunit,0.0327311563494367,1.0,0.1419081585656429,True,True,5,15,90,44,45,1,0,0.1,0,0,0.0,0.0,0.0,0.3285266618520353,1.3702032107126232,0.024530933693344005,0.0005966483905166495
MK-1775,Beta-catenin,-0.1244575474519681,0.0066519824958459,0.0983633828620763,True,True,5,14,78,46,32,0,0,0.1,0,0,0.0,0.0,0.0,0.30209582979134153,1.3351640354189815,0.02648648927555861,0.0005511028311495756
Methotrexate,MHC class I including non-classical MHCs,0.0435329089196699,1.0,0.7677997855513848,True,True,8,24,252,93,149,10,0,0.1,4,4,0.015873015873015872,0.015873015873015872,0.043010752688172046,0.5966353040039898,3.409207334393577,0.10100066304795212,0.0020593562293352136
Methotrexate,Nuclear pore,0.0860641667265254,1.0,0.4252962504076479,True,True,5,15,90,44,46,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.022727272727272728,0.5231673665230046,3.2438473889241317,0.06358897575791103,0.0017045681116316961
Methotrexate,Protein nuclear transport,0.0147564383733441,1.0,0.5511410188764981,True,True,6,18,135,66,69,0,0,0.1,1,1,0.007407407407407408,0.007407407407407408,0.015151515151515152,0.49628815959553385,3.2438473889241317,0.06920927502984021,0.001572785063592716
Methotrexate,Nuclear transport,0.0175032773471746,1.0,0.4252962504076479,True,True,7,21,189,93,96,0,0,0.1,1,1,0.005291005291005291,0.005291005291005291,0.010752688172043012,0.42571374489946545,3.2438473889241317,0.05878522257477016,0.001299741698055519
Methotrexate,mTOR regulation of autophagy/ribosome biogenesis,0.0149255705319071,1.0,0.1742497663056277,True,True,8,24,252,122,130,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.00819672131147541,0.47420837728031,3.4718519429666204,0.06324466268330961,0.0014627959655883064
Methotrexate,Lymphocyte activation,0.116206984567363,0.1819346557777503,0.7462647155994996,True,True,39,114,6330,2278,3950,102,0,0.1,9,9,0.0014218009478672985,0.0014218009478672985,0.003950834064969272,0.4906802026392007,3.7948189102072116,0.07373360698792067,0.0015391785827527705
Methotrexate,RNA metabolism,-0.0662941889979586,1.0,0.0070181807520399,True,True,22,66,2079,909,1162,8,0,0.1,1,1,0.000481000481000481,0.000481000481000481,0.0011001100110011,0.3990178566169571,4.6414061683934325,0.06362701381231212,0.001144505311274787
Methotrexate,Beta-catenin destruction complex,0.0282038588021005,1.0,0.1923455258100152,True,True,5,15,90,47,43,0,0,0.1,0,0,0.0,0.0,0.0,0.5806352819539545,2.0971553278344857,0.10416566433965559,0.0019048918381422112
Methotrexate,Histone methyltransferase subcomplex,0.0672019799925889,1.0,0.1140482584404568,True,True,6,18,135,83,51,1,0,0.1,0,0,0.0,0.0,0.0,0.49533811647389187,2.258678187925754,0.06192439706307286,0.0015546694274312784
Methotrexate,PML body,0.0784554980429578,1.0,0.1905978270398473,True,True,9,27,324,159,165,0,0,0.1,0,0,0.0,0.0,0.0,0.49328556827993786,2.1480579198975924,0.07757363197777516,0.0015020749942324676
Methotrexate,Mediator/CCR-NOT complex,-0.131716285712319,0.0380672624658375,0.1243792246696636,True,True,9,27,324,150,173,1,0,0.1,0,0,0.0,0.0,0.0,0.49197074795821855,1.9594044726281719,0.07611819101403622,0.0014986870638198236
Methotrexate,Mediator complex,0.061226666593886,1.0,0.1243792246696636,True,True,6,18,135,68,66,1,0,0.1,0,0,0.0,0.0,0.0,0.49159221270027786,1.9594044726281719,0.07412125384063192,0.001532464772850961
Methotrexate,MutL alpha/beta complex,0.0710187392190867,1.0,0.0070251898825775,True,True,5,15,90,49,41,0,0,0.1,0,0,0.0,0.0,0.0,0.49040011746588763,1.8172559053182538,0.07584071204271034,0.0015151776861286213
Methotrexate,Regulation of immune responses,0.1026562905112378,0.620966333801181,0.9117647058823538,True,True,57,167,13698,4806,8741,151,0,0.1,0,0,0.0,0.0,0.0,0.4899520144398705,3.8366539656818275,0.07295098093070573,0.0015457631238882114
Methotrexate,Transcription coactivator activity,0.0031241310736034,1.0,0.5231588237357191,True,True,5,13,66,39,26,1,0,0.1,0,0,0.0,0.0,0.0,0.48943195866092126,1.9846141864508295,0.05681673319218794,0.001561479835841118
Methotrexate,Type I interferon signaling pathway,0.064303141374344,1.0,0.4040194593168256,True,True,7,21,189,44,137,8,0,0.1,0,0,0.0,0.0,0.0,0.48942707326617635,0.8639213226260783,0.13091203038458352,0.0013886748534617875
Methotrexate,Regulation of TP53 Activity,0.0458086891788616,1.0,0.0276113858999552,True,True,11,33,495,246,247,2,0,0.1,0,0,0.0,0.0,0.0,0.4755077351864096,2.308230007701579,0.06926592980824563,0.0014822626045258803
Methotrexate,MDM2-p53 pathway,0.113749944344988,0.2294869618753967,0.2076422703644157,True,True,8,23,231,144,86,1,0,0.1,0,0,0.0,0.0,0.0,0.47132415229360825,2.4401922979300323,0.06131293370853011,0.0014962252773072018
Methotrexate,MAPK signaling,0.0615197118926312,1.0,0.1417429235855627,True,True,6,18,135,71,64,0,0,0.1,0,0,0.0,0.0,0.0,0.47019135558448183,2.153653457457186,0.07318943305242721,0.0014637089617696242
Methotrexate,ECM-cytoskeleton assembly,0.0160397265399267,1.0,0.5685447261285611,True,True,6,18,135,46,89,0,0,0.1,0,0,0.0,0.0,0.0,0.46914153641403045,1.7224070775259006,0.0788976490132668,0.001411275541874559
Methotrexate,Regulation of beta catenin transcription,0.0442130722806369,1.0,0.2823705488824322,True,True,7,21,189,108,81,0,0,0.1,0,0,0.0,0.0,0.0,0.4684945262162439,2.1477172970354927,0.06479761791336724,0.0014439476655113527
Methotrexate,Wnt/beta-catenin,-0.0461820584502702,1.0,0.320352496750682,True,True,8,24,252,114,138,0,0,0.1,0,0,0.0,0.0,0.0,0.4663889884301775,2.0971553278344857,0.06562112696551572,0.0014702611509040992
Methotrexate,Cell projection morphogenesis,-0.0399782522954283,1.0,0.631356910361499,True,True,8,24,252,165,87,0,0,0.1,0,0,0.0,0.0,0.0,0.466361895584032,2.1067920077641378,0.07235101874355174,0.001433692648020884
Methotrexate,Extracellular matrix,-0.0234335548804575,1.0,0.6359117233215493,True,True,8,24,252,78,174,0,0,0.1,0,0,0.0,0.0,0.0,0.46615636872992905,2.6185227263590494,0.0746263508603785,0.0014266025608558664
Methotrexate,Transcription factor (TF) binding,0.0841955753594493,1.0,0.4440716629355108,True,True,14,42,819,443,375,1,0,0.1,0,0,0.0,0.0,0.0,0.46463645932662456,2.3201928718122047,0.07242391579806332,0.0014115225003227233
Methotrexate,p53 regulation of cell cycle,0.1198123401305386,0.1284052236415678,0.2221940998891166,True,True,5,15,90,55,35,0,0,0.1,0,0,0.0,0.0,0.0,0.4608740894218401,1.5309283384229773,0.07316534155911157,0.0013761170560878384
Methotrexate,Epithelial differentiation,0.0250579897806608,1.0,0.4506918891809878,True,True,8,24,252,127,125,0,0,0.1,0,0,0.0,0.0,0.0,0.45450807883623773,1.709068929093879,0.07873319609064151,0.0013216087905568998
Methotrexate,Immune system,-0.0462016148217268,1.0,0.9117647058823538,True,True,99,288,41047,16083,24765,199,0,0.1,0,0,0.0,0.0,0.0,0.4512944392501265,3.8366539656818275,0.07005972830687918,0.0013702346534572327
Methotrexate,MutS homologs,0.1122259864617813,0.2644684690091636,0.0009215849600614,True,True,5,15,90,51,37,2,0,0.1,0,0,0.0,0.0,0.0,0.44981037483521347,1.8333950710278133,0.06408599719856409,0.0014302475294034546
Methotrexate,Histone methyltransferase complex,-0.0530942767676931,1.0,0.1419081585656429,True,True,11,31,435,262,171,2,0,0.1,0,0,0.0,0.0,0.0,0.4473113431074145,2.258678187925754,0.06218941981171883,0.001325094877974287
Methotrexate,NeST:80,0.0193848586396752,1.0,0.4718099527574322,True,True,7,21,189,93,96,0,0,0.1,0,0,0.0,0.0,0.0,0.447224726319287,2.586368056301823,0.06491636206714108,0.001395073992595627
Methotrexate,Positive regulators of transcription,-0.0018108033360273,1.0,0.4040194593168256,True,True,15,43,862,469,390,3,0,0.1,0,0,0.0,0.0,0.0,0.44640227158556656,3.2691950636188407,0.06524783823877241,0.001339140919306509
Methotrexate,CDK holoenzyme complex II,0.1041359842949854,0.5464796393554225,0.1433373151995567,True,True,17,48,1083,460,616,7,0,0.1,0,0,0.0,0.0,0.0,0.44604344798705975,2.581408618173814,0.06117756518732652,0.001380533019517939
Methotrexate,HDACs deacetylate histones,0.0272817638910118,1.0,0.4798507484011406,True,True,16,48,1080,573,507,0,0,0.1,0,0,0.0,0.0,0.0,0.4421630606154585,3.2691950636188407,0.06415206984352345,0.0013492153095932872
Methotrexate,Mismatch and excision repair,0.0453197837267709,1.0,0.0001072925416096,True,True,32,95,4371,2266,2095,10,0,0.1,0,0,0.0,0.0,0.0,0.440268409178137,3.479027596387039,0.06701830011433788,0.001314652917137882
Methotrexate,Cohesin,0.1630460217506764,0.0009527793065906,0.0386132213618355,True,True,5,15,90,50,40,0,0,0.1,0,0,0.0,0.0,0.0,0.4386308723046083,2.080152597091251,0.06387245788491439,0.00127529845465292
Methotrexate,Endoplasmic Reticulum protein processing,0.0287063833109653,1.0,0.4509829392592724,True,True,6,18,135,74,61,0,0,0.1,0,0,0.0,0.0,0.0,0.4376530813499705,2.1568653176220787,0.06298813717069261,0.0012602940119176781
Methotrexate,Culin-RIng uniqutin ligase complex,-0.0041230454107606,1.0,0.0478160563154132,True,True,8,23,231,88,143,0,0,0.1,0,0,0.0,0.0,0.0,0.4370855569075921,2.5610346495428793,0.07110539649860524,0.001301311403155777
Methotrexate,PIK3/AKT signaling,-0.0317853162555086,1.0,0.4718099527574322,True,True,11,33,495,240,255,0,0,0.1,0,0,0.0,0.0,0.0,0.4368101224072701,2.433843851097892,0.0727044271125916,0.0013214227490654137
Methotrexate,Histone acetyltransferase complex,0.0163996685320581,1.0,0.2238981792111812,True,True,14,40,742,333,409,0,0,0.1,0,0,0.0,0.0,0.0,0.4360120825430487,2.3884710237509323,0.06419845032560849,0.0013032785390446138
Methotrexate,Cyclin D associated events in G1,-0.0375519550402381,1.0,0.1231258710826568,True,True,27,78,2928,1321,1599,8,0,0.1,0,0,0.0,0.0,0.0,0.43526958998297827,2.8368488351574594,0.06197463927350796,0.0013118972584623802
Methotrexate,Ribosome biogenesis,0.1308014309390723,0.0419328252275268,0.0013048433027423,True,True,18,52,1276,576,697,3,0,0.1,0,0,0.0,0.0,0.0,0.43496834622124764,2.7326160308103544,0.06747405144072408,0.0012901721988791495
Methotrexate,EMT,-0.0374613663170218,1.0,0.3331974713146275,True,True,14,42,819,443,374,2,0,0.1,0,0,0.0,0.0,0.0,0.43227536785598314,3.153699527469005,0.06274921737793926,0.0013005956789686488
Methotrexate,EGFR/PI3K signaling,0.023952664737921,1.0,0.6280560023218462,True,True,11,33,495,245,250,0,0,0.1,0,0,0.0,0.0,0.0,0.4321556219623257,2.3417500591608187,0.07093317243513536,0.0012798934867489134
Methotrexate,Extended cohesin complex,0.1239275673382616,0.0853002072910744,0.0127014052567722,True,True,6,18,135,78,57,0,0,0.1,0,0,0.0,0.0,0.0,0.42914763182972665,2.080152597091251,0.06306857184655111,0.0012082161784005834
Methotrexate,Checkpoint-regulated DNA repair,0.0078293314119771,1.0,0.0339955220918702,True,True,41,119,6906,3363,3528,15,0,0.1,0,0,0.0,0.0,0.0,0.4290835402581901,3.1732816713235095,0.06409610083908197,0.00127265659358519
Methotrexate,Regulation of nuclear protein ubiquitiation,-0.0091605035436925,1.0,0.2123006676550933,True,True,11,32,465,254,209,2,0,0.1,0,0,0.0,0.0,0.0,0.4289529920720131,2.3722892451847084,0.06724907429501199,0.0012801237816200287
Methotrexate,Cell Proliferation,0.1396083842068452,0.0160682054609151,0.3303462570342721,True,True,14,41,780,322,453,5,0,0.1,0,0,0.0,0.0,0.0,0.42851171135619953,2.3128753812717178,0.06341888327531843,0.0012996100927334293
Methotrexate,CDK holoenzyme complex I,0.078173267125961,1.0,0.0621128841439947,True,True,15,43,862,382,474,6,0,0.1,0,0,0.0,0.0,0.0,0.4282214417331014,2.3128753812717178,0.05924073058094795,0.0012897659744576827
Methotrexate,Chromosome centrometric region,0.0746489744832148,1.0,0.2642070751419846,True,True,7,21,189,82,104,3,0,0.1,0,0,0.0,0.0,0.0,0.4266040069650563,1.8365583114160313,0.07761567991713986,0.0012301497277167975
Methotrexate,Oncogene induced senescence,0.1049207143016526,0.5103564367116651,0.2598932981619615,True,True,7,21,189,104,84,1,0,0.1,0,0,0.0,0.0,0.0,0.42654375292483465,2.3128753812717178,0.06401927430386706,0.0012632148350260385
Methotrexate,Homologous recombination,0.070177370156464,1.0,0.0002506369315357,True,True,12,36,594,333,256,5,0,0.1,0,0,0.0,0.0,0.0,0.42638612897043804,2.6149603627629703,0.0692928639446473,0.0012529122623875957
Methotrexate,Extracellular matrix organization,-0.006074005634284,1.0,0.4179639351006795,True,True,13,39,702,280,422,0,0,0.1,0,0,0.0,0.0,0.0,0.42519924562916217,2.6185227263590494,0.06958465686845511,0.0012336101134279838
Methotrexate,Mitosis,0.1179175523897992,0.1543882471914552,0.1087676783064446,True,True,29,84,3405,1757,1645,3,0,0.1,0,0,0.0,0.0,0.0,0.42471992476491083,3.1732816713235095,0.062402153240165535,0.0012645120186218714
Methotrexate,NeST:49,0.0881547329220021,1.0,0.4718099527574322,True,True,8,23,231,114,117,0,0,0.1,0,0,0.0,0.0,0.0,0.42392031339436875,2.586368056301823,0.06306399903866612,0.00129690154790271
Methotrexate,Extended PRC1 complex,-0.0331572212930289,1.0,0.2076422703644157,True,True,8,24,252,144,107,1,0,0.1,0,0,0.0,0.0,0.0,0.4233567662377136,2.143817927351167,0.06408895534745587,0.0012491227570686784
Methotrexate,MAPK and MAP2K activation,0.0133536034244954,1.0,0.4532661611824812,True,True,14,41,780,358,420,2,0,0.1,0,0,0.0,0.0,0.0,0.42185011826706886,1.9400125943407407,0.07104177364901038,0.0012127787372759411
Methotrexate,Phosphatase 2A catalytic subunit,-0.0293742119670785,1.0,0.1419081585656429,True,True,5,15,90,37,52,1,0,0.1,0,0,0.0,0.0,0.0,0.4218449033479824,1.487011081414595,0.07254931516001421,0.0011617776253578906
Methotrexate,Nucleolus,-0.0052612680542285,1.0,0.0104866919927151,True,True,34,100,4852,1938,2909,5,0,0.1,0,0,0.0,0.0,0.0,0.4213177452909266,3.3694877870092936,0.06755308740396859,0.0012433295692229267
Methotrexate,Resolution of D-loop structures,0.1157017950527628,0.1908978399704026,3.777861667371538e-05,True,True,9,27,324,166,154,4,0,0.1,0,0,0.0,0.0,0.0,0.4205087458467757,2.6149603627629703,0.0726743780868841,0.0012341260248031857
Methotrexate,Actin cytoskeleton,0.047177299794374,1.0,0.3192861186129078,True,True,5,15,90,28,62,0,0,0.1,0,0,0.0,0.0,0.0,0.41851424606492815,2.44006905945389,0.05585199725385935,0.0012649518047660893
Methotrexate,Structural constituent of muscle,-0.0500257026542456,1.0,0.5510547531634511,True,True,6,18,135,50,85,0,0,0.1,0,0,0.0,0.0,0.0,0.4182708589723723,1.9311221473054194,0.06367383150682185,0.0012498058106783327
Methotrexate,Epigenetic modification,-0.0019836005421463,1.0,0.0792161871276002,True,True,30,87,3656,1915,1738,3,0,0.1,0,0,0.0,0.0,0.0,0.4178103307576805,2.848059105784212,0.06278085238269664,0.0012253533395494927
Methotrexate,NeST:16,0.0687315520752199,1.0,0.5752170125297349,True,True,22,64,1954,938,1016,0,0,0.1,0,0,0.0,0.0,0.0,0.41751083507486425,2.785006882818272,0.06464429575085687,0.001238449236820382
Methotrexate,RAS-RAF-MAPK,-0.0334871883724176,1.0,0.3844586207476471,True,True,7,21,189,92,97,0,0,0.1,0,0,0.0,0.0,0.0,0.4165767665466339,1.9400125943407407,0.05594613412376748,0.0012187235560227653
Methotrexate,TNFR/Traf signaling,-0.0049244369648437,1.0,0.4105202351845146,True,True,12,36,594,262,331,1,0,0.1,0,0,0.0,0.0,0.0,0.41651735143712243,1.7887171265864557,0.06716824253201333,0.0011998679338420506
Methotrexate,Regulation of beta catenin transcriptional activity,0.0484751308683666,1.0,0.1697141820689771,True,True,10,30,405,278,127,0,0,0.1,0,0,0.0,0.0,0.0,0.41643464682145676,2.5045478264598975,0.060621048194347785,0.0012281045046426825
Methotrexate,mTOR regulation of mRNA translation,-0.0540276160419998,1.0,0.5170690929667775,True,True,5,15,90,45,45,0,0,0.1,0,0,0.0,0.0,0.0,0.41625308103762276,1.6956485508929473,0.046006372009876624,0.0012289933142267452
Methotrexate,G1/S phase,0.1056514170724021,0.4786847135216856,0.0457908922831609,True,True,19,55,1432,760,671,1,0,0.1,0,0,0.0,0.0,0.0,0.4162277021868833,2.67197363628909,0.062399874308140826,0.0012271932737124038
Methotrexate,Histone deacetylase binding,0.153916812291963,0.0030022317753581,0.0907267725323704,True,True,16,48,1080,577,502,1,0,0.1,0,0,0.0,0.0,0.0,0.41612964439375455,2.848059105784212,0.06297994383910588,0.0012333593717710888
Methotrexate,RTK-JAK-STAT signaling,-0.0472940361742048,1.0,0.6283919550645795,True,True,21,63,1890,943,945,2,0,0.1,0,0,0.0,0.0,0.0,0.41591245742809424,2.386304866158061,0.07091298466761883,0.0012170289100436843
Methotrexate,Protein Transport,-0.0705550002728327,1.0,0.167871834573049,True,True,15,45,945,524,420,1,0,0.1,0,0,0.0,0.0,0.0,0.4158335840897962,3.043340858820361,0.05667640872967933,0.0012239162274586554
Methotrexate,Chromatin binding,-0.1398351749430663,0.0156702671113964,0.0026913874498914,True,True,91,266,34984,17799,17111,74,0,0.1,0,0,0.0,0.0,0.0,0.4154420639174357,4.6414061683934325,0.06204419498189964,0.0012163897109500926
Methotrexate,Transmembrane tyrosine kinase signaling,-0.1019559479659439,0.6595085784341606,0.4469172987608541,True,True,53,159,12402,6001,6382,19,0,0.1,0,0,0.0,0.0,0.0,0.4144244293162671,4.183206186284275,0.06642342725815784,0.0012159435665472695
Methotrexate,Cell motility,-0.0883517797183167,1.0,0.5449580119289595,True,True,80,237,27732,12657,15059,16,0,0.1,0,0,0.0,0.0,0.0,0.4137698782451263,3.59473035673779,0.06420537246748134,0.0012156534038564734
Methotrexate,Nuclear receptor signaling,0.0002757705726547,1.0,0.6382179752759384,True,True,17,51,1224,646,578,0,0,0.1,0,0,0.0,0.0,0.0,0.41320989839930533,2.6497532884167327,0.06086421332292881,0.0012098665681747136
Methotrexate,H3 acetylation and H3K4 methylation crosstalk,-0.0296427172992471,1.0,0.0890367053970998,True,True,5,13,66,40,25,1,0,0.1,0,0,0.0,0.0,0.0,0.4129403341854735,1.5309283384229773,0.048949244424398644,0.0012112660947539572
Methotrexate,EGFR-MAPK signaling,-0.008751250326056,1.0,0.343744804344212,True,True,23,67,2146,1038,1106,2,0,0.1,0,0,0.0,0.0,0.0,0.41103343183537466,2.7520512903150727,0.06698438675850116,0.0011872625725541917
